location,location_name,yr,week,ew,mw,value,date
46,South Dakota,2020,49,202049,38,340,2020-12-05
46,South Dakota,2020,50,202050,39,289,2020-12-12
46,South Dakota,2020,51,202051,40,221,2020-12-19
46,South Dakota,2020,52,202052,41,163,2020-12-26
46,South Dakota,2020,53,202053,42,174,2021-01-02
46,South Dakota,2021,1,202101,43,163,2021-01-09
46,South Dakota,2021,2,202102,44,140,2021-01-16
46,South Dakota,2021,3,202103,45,92,2021-01-23
46,South Dakota,2021,4,202104,46,80,2021-01-30
46,South Dakota,2021,5,202105,47,75,2021-02-06
46,South Dakota,2021,6,202106,48,55,2021-02-13
46,South Dakota,2021,7,202107,49,81,2021-02-20
46,South Dakota,2021,8,202108,50,80,2021-02-27
46,South Dakota,2021,9,202109,51,57,2021-03-06
46,South Dakota,2021,10,202110,52,46,2021-03-13
46,South Dakota,2021,11,202111,53,44,2021-03-20
46,South Dakota,2021,12,202112,54,79,2021-03-27
46,South Dakota,2021,13,202113,55,52,2021-04-03
46,South Dakota,2021,14,202114,56,70,2021-04-10
46,South Dakota,2021,15,202115,57,72,2021-04-17
46,South Dakota,2021,16,202116,58,73,2021-04-24
46,South Dakota,2021,17,202117,59,78,2021-05-01
46,South Dakota,2021,18,202118,60,59,2021-05-08
46,South Dakota,2021,19,202119,61,46,2021-05-15
46,South Dakota,2021,20,202120,62,28,2021-05-22
46,South Dakota,2021,21,202121,63,25,2021-05-29
46,South Dakota,2021,22,202122,64,29,2021-06-05
46,South Dakota,2021,23,202123,65,26,2021-06-12
46,South Dakota,2021,24,202124,66,16,2021-06-19
46,South Dakota,2021,25,202125,67,22,2021-06-26
46,South Dakota,2021,26,202126,68,31,2021-07-03
46,South Dakota,2021,27,202127,69,28,2021-07-10
46,South Dakota,2021,28,202128,70,43,2021-07-17
46,South Dakota,2021,29,202129,71,27,2021-07-24
46,South Dakota,2021,30,202130,72,44,2021-07-31
46,South Dakota,2021,31,202131,73,54,2021-08-07
46,South Dakota,2021,32,202132,74,94,2021-08-14
46,South Dakota,2021,33,202133,75,126,2021-08-21
46,South Dakota,2021,34,202134,76,241,2021-08-28
46,South Dakota,2021,35,202135,77,229,2021-09-04
46,South Dakota,2021,36,202136,78,165,2021-09-11
46,South Dakota,2021,37,202137,79,197,2021-09-18
46,South Dakota,2021,38,202138,80,181,2021-09-25
46,South Dakota,2021,39,202139,81,205,2021-10-02
46,South Dakota,2021,40,202140,82,189,2021-10-09
46,South Dakota,2021,41,202141,83,163,2021-10-16
46,South Dakota,2021,42,202142,84,190,2021-10-23
46,South Dakota,2021,43,202143,85,216,2021-10-30
46,South Dakota,2021,44,202144,86,195,2021-11-06
46,South Dakota,2021,45,202145,87,262,2021-11-13
46,South Dakota,2021,46,202146,88,231,2021-11-20
46,South Dakota,2021,47,202147,89,234,2021-11-27
46,South Dakota,2021,48,202148,90,267,2021-12-04
46,South Dakota,2021,49,202149,91,298,2021-12-11
46,South Dakota,2021,50,202150,92,223,2021-12-18
46,South Dakota,2021,51,202151,93,214,2021-12-25
46,South Dakota,2021,52,202152,94,240,2022-01-01
47,Tennessee,2020,29,202029,18,717,2020-07-18
47,Tennessee,2020,30,202030,19,1044,2020-07-25
47,Tennessee,2020,31,202031,20,995,2020-08-01
47,Tennessee,2020,32,202032,21,998,2020-08-08
47,Tennessee,2020,33,202033,22,907,2020-08-15
47,Tennessee,2020,34,202034,23,769,2020-08-22
47,Tennessee,2020,35,202035,24,796,2020-08-29
47,Tennessee,2020,36,202036,25,732,2020-09-05
47,Tennessee,2020,37,202037,26,740,2020-09-12
47,Tennessee,2020,38,202038,27,676,2020-09-19
47,Tennessee,2020,39,202039,28,725,2020-09-26
47,Tennessee,2020,40,202040,29,802,2020-10-03
47,Tennessee,2020,41,202041,30,946,2020-10-10
47,Tennessee,2020,42,202042,31,1090,2020-10-17
47,Tennessee,2020,43,202043,32,1203,2020-10-24
47,Tennessee,2020,44,202044,33,1298,2020-10-31
47,Tennessee,2020,45,202045,34,1340,2020-11-07
47,Tennessee,2020,46,202046,35,1705,2020-11-14
47,Tennessee,2020,47,202047,36,1844,2020-11-21
47,Tennessee,2020,48,202048,37,1938,2020-11-28
47,Tennessee,2020,49,202049,38,2236,2020-12-05
47,Tennessee,2020,50,202050,39,2557,2020-12-12
47,Tennessee,2020,51,202051,40,2637,2020-12-19
47,Tennessee,2020,52,202052,41,2500,2020-12-26
47,Tennessee,2020,53,202053,42,2741,2021-01-02
47,Tennessee,2021,1,202101,43,2550,2021-01-09
47,Tennessee,2021,2,202102,44,2098,2021-01-16
47,Tennessee,2021,3,202103,45,1588,2021-01-23
47,Tennessee,2021,4,202104,46,1259,2021-01-30
47,Tennessee,2021,5,202105,47,1074,2021-02-06
47,Tennessee,2021,6,202106,48,896,2021-02-13
47,Tennessee,2021,7,202107,49,740,2021-02-20
47,Tennessee,2021,8,202108,50,839,2021-02-27
47,Tennessee,2021,9,202109,51,558,2021-03-06
47,Tennessee,2021,10,202110,52,534,2021-03-13
47,Tennessee,2021,11,202111,53,624,2021-03-20
47,Tennessee,2021,12,202112,54,722,2021-03-27
47,Tennessee,2021,13,202113,55,679,2021-04-03
47,Tennessee,2021,14,202114,56,720,2021-04-10
47,Tennessee,2021,15,202115,57,733,2021-04-17
47,Tennessee,2021,16,202116,58,714,2021-04-24
47,Tennessee,2021,17,202117,59,610,2021-05-01
47,Tennessee,2021,18,202118,60,574,2021-05-08
47,Tennessee,2021,19,202119,61,502,2021-05-15
47,Tennessee,2021,20,202120,62,397,2021-05-22
47,Tennessee,2021,21,202121,63,352,2021-05-29
47,Tennessee,2021,22,202122,64,253,2021-06-05
47,Tennessee,2021,23,202123,65,225,2021-06-12
47,Tennessee,2021,24,202124,66,159,2021-06-19
47,Tennessee,2021,25,202125,67,148,2021-06-26
47,Tennessee,2021,26,202126,68,163,2021-07-03
47,Tennessee,2021,27,202127,69,224,2021-07-10
47,Tennessee,2021,28,202128,70,378,2021-07-17
47,Tennessee,2021,29,202129,71,606,2021-07-24
47,Tennessee,2021,30,202130,72,1048,2021-07-31
47,Tennessee,2021,31,202131,73,1558,2021-08-07
47,Tennessee,2021,32,202132,74,1987,2021-08-14
47,Tennessee,2021,33,202133,75,2198,2021-08-21
47,Tennessee,2021,34,202134,76,2558,2021-08-28
47,Tennessee,2021,35,202135,77,2902,2021-09-04
47,Tennessee,2021,36,202136,78,2710,2021-09-11
47,Tennessee,2021,37,202137,79,2242,2021-09-18
47,Tennessee,2021,38,202138,80,1814,2021-09-25
47,Tennessee,2021,39,202139,81,1432,2021-10-02
47,Tennessee,2021,40,202140,82,1149,2021-10-09
47,Tennessee,2021,41,202141,83,1007,2021-10-16
47,Tennessee,2021,42,202142,84,746,2021-10-23
47,Tennessee,2021,43,202143,85,585,2021-10-30
47,Tennessee,2021,44,202144,86,505,2021-11-06
47,Tennessee,2021,45,202145,87,513,2021-11-13
47,Tennessee,2021,46,202146,88,595,2021-11-20
47,Tennessee,2021,47,202147,89,681,2021-11-27
47,Tennessee,2021,48,202148,90,785,2021-12-04
47,Tennessee,2021,49,202149,91,879,2021-12-11
47,Tennessee,2021,50,202150,92,838,2021-12-18
47,Tennessee,2021,51,202151,93,1017,2021-12-25
47,Tennessee,2021,52,202152,94,1846,2022-01-01
48,Texas,2020,29,202029,18,4382,2020-07-18
48,Texas,2020,30,202030,19,5213,2020-07-25
48,Texas,2020,31,202031,20,6225,2020-08-01
48,Texas,2020,32,202032,21,5228,2020-08-08
48,Texas,2020,33,202033,22,4458,2020-08-15
48,Texas,2020,34,202034,23,3932,2020-08-22
48,Texas,2020,35,202035,24,3451,2020-08-29
48,Texas,2020,36,202036,25,3330,2020-09-05
48,Texas,2020,37,202037,26,2938,2020-09-12
48,Texas,2020,38,202038,27,3004,2020-09-19
48,Texas,2020,39,202039,28,3007,2020-09-26
48,Texas,2020,40,202040,29,3255,2020-10-03
48,Texas,2020,41,202041,30,3917,2020-10-10
48,Texas,2020,42,202042,31,4850,2020-10-17
48,Texas,2020,43,202043,32,5208,2020-10-24
48,Texas,2020,44,202044,33,5657,2020-10-31
48,Texas,2020,45,202045,34,6068,2020-11-07
48,Texas,2020,46,202046,35,7244,2020-11-14
48,Texas,2020,47,202047,36,8401,2020-11-21
48,Texas,2020,48,202048,37,7753,2020-11-28
48,Texas,2020,49,202049,38,7919,2020-12-05
48,Texas,2020,50,202050,39,8521,2020-12-12
48,Texas,2020,51,202051,40,9418,2020-12-19
48,Texas,2020,52,202052,41,10514,2020-12-26
48,Texas,2020,53,202053,42,12226,2021-01-02
48,Texas,2021,1,202101,43,13394,2021-01-09
48,Texas,2021,2,202102,44,12811,2021-01-16
48,Texas,2021,3,202103,45,11463,2021-01-23
48,Texas,2021,4,202104,46,9836,2021-01-30
48,Texas,2021,5,202105,47,8269,2021-02-06
48,Texas,2021,6,202106,48,6788,2021-02-13
48,Texas,2021,7,202107,49,5276,2021-02-20
48,Texas,2021,8,202108,50,4727,2021-02-27
48,Texas,2021,9,202109,51,3936,2021-03-06
48,Texas,2021,10,202110,52,3675,2021-03-13
48,Texas,2021,11,202111,53,3065,2021-03-20
48,Texas,2021,12,202112,54,2839,2021-03-27
48,Texas,2021,13,202113,55,2631,2021-04-03
48,Texas,2021,14,202114,56,2714,2021-04-10
48,Texas,2021,15,202115,57,2931,2021-04-17
48,Texas,2021,16,202116,58,2706,2021-04-24
48,Texas,2021,17,202117,59,2467,2021-05-01
48,Texas,2021,18,202118,60,2315,2021-05-08
48,Texas,2021,19,202119,61,2099,2021-05-15
48,Texas,2021,20,202120,62,1861,2021-05-22
48,Texas,2021,21,202121,63,1643,2021-05-29
48,Texas,2021,22,202122,64,1588,2021-06-05
48,Texas,2021,23,202123,65,1588,2021-06-12
48,Texas,2021,24,202124,66,1376,2021-06-19
48,Texas,2021,25,202125,67,1394,2021-06-26
48,Texas,2021,26,202126,68,1633,2021-07-03
48,Texas,2021,27,202127,69,2185,2021-07-10
48,Texas,2021,28,202128,70,3093,2021-07-17
48,Texas,2021,29,202129,71,4770,2021-07-24
48,Texas,2021,30,202130,72,7038,2021-07-31
48,Texas,2021,31,202131,73,9873,2021-08-07
48,Texas,2021,32,202132,74,11681,2021-08-14
48,Texas,2021,33,202133,75,12316,2021-08-21
48,Texas,2021,34,202134,76,11882,2021-08-28
48,Texas,2021,35,202135,77,11710,2021-09-04
48,Texas,2021,36,202136,78,10655,2021-09-11
48,Texas,2021,37,202137,79,9424,2021-09-18
48,Texas,2021,38,202138,80,7666,2021-09-25
48,Texas,2021,39,202139,81,6052,2021-10-02
48,Texas,2021,40,202140,82,4749,2021-10-09
48,Texas,2021,41,202141,83,3877,2021-10-16
48,Texas,2021,42,202142,84,3313,2021-10-23
48,Texas,2021,43,202143,85,2644,2021-10-30
48,Texas,2021,44,202144,86,2151,2021-11-06
48,Texas,2021,45,202145,87,2364,2021-11-13
48,Texas,2021,46,202146,88,2383,2021-11-20
48,Texas,2021,47,202147,89,2718,2021-11-27
48,Texas,2021,48,202148,90,2877,2021-12-04
48,Texas,2021,49,202149,91,2966,2021-12-11
48,Texas,2021,50,202150,92,2945,2021-12-18
48,Texas,2021,51,202151,93,4160,2021-12-25
48,Texas,2021,52,202152,94,8893,2022-01-01
49,Utah,2020,29,202029,18,108,2020-07-18
49,Utah,2020,30,202030,19,81,2020-07-25
49,Utah,2020,31,202031,20,109,2020-08-01
49,Utah,2020,32,202032,21,156,2020-08-08
49,Utah,2020,33,202033,22,130,2020-08-15
49,Utah,2020,34,202034,23,103,2020-08-22
49,Utah,2020,35,202035,24,152,2020-08-29
49,Utah,2020,36,202036,25,151,2020-09-05
49,Utah,2020,37,202037,26,142,2020-09-12
49,Utah,2020,38,202038,27,176,2020-09-19
49,Utah,2020,39,202039,28,216,2020-09-26
49,Utah,2020,40,202040,29,222,2020-10-03
49,Utah,2020,41,202041,30,278,2020-10-10
49,Utah,2020,42,202042,31,321,2020-10-17
49,Utah,2020,43,202043,32,338,2020-10-24
49,Utah,2020,44,202044,33,377,2020-10-31
49,Utah,2020,45,202045,34,480,2020-11-07
49,Utah,2020,46,202046,35,549,2020-11-14
49,Utah,2020,47,202047,36,655,2020-11-21
49,Utah,2020,48,202048,37,644,2020-11-28
49,Utah,2020,49,202049,38,679,2020-12-05
49,Utah,2020,50,202050,39,663,2020-12-12
49,Utah,2020,51,202051,40,638,2020-12-19
49,Utah,2020,52,202052,41,546,2020-12-26
49,Utah,2020,53,202053,42,569,2021-01-02
49,Utah,2021,1,202101,43,652,2021-01-09
49,Utah,2021,2,202102,44,609,2021-01-16
49,Utah,2021,3,202103,45,482,2021-01-23
49,Utah,2021,4,202104,46,498,2021-01-30
49,Utah,2021,5,202105,47,396,2021-02-06
49,Utah,2021,6,202106,48,340,2021-02-13
49,Utah,2021,7,202107,49,252,2021-02-20
49,Utah,2021,8,202108,50,246,2021-02-27
49,Utah,2021,9,202109,51,215,2021-03-06
49,Utah,2021,10,202110,52,214,2021-03-13
49,Utah,2021,11,202111,53,212,2021-03-20
49,Utah,2021,12,202112,54,179,2021-03-27
49,Utah,2021,13,202113,55,160,2021-04-03
49,Utah,2021,14,202114,56,160,2021-04-10
49,Utah,2021,15,202115,57,157,2021-04-17
49,Utah,2021,16,202116,58,171,2021-04-24
49,Utah,2021,17,202117,59,155,2021-05-01
49,Utah,2021,18,202118,60,172,2021-05-08
49,Utah,2021,19,202119,61,174,2021-05-15
49,Utah,2021,20,202120,62,179,2021-05-22
49,Utah,2021,21,202121,63,188,2021-05-29
49,Utah,2021,22,202122,64,154,2021-06-05
49,Utah,2021,23,202123,65,196,2021-06-12
49,Utah,2021,24,202124,66,204,2021-06-19
49,Utah,2021,25,202125,67,228,2021-06-26
49,Utah,2021,26,202126,68,266,2021-07-03
49,Utah,2021,27,202127,69,243,2021-07-10
49,Utah,2021,28,202128,70,316,2021-07-17
49,Utah,2021,29,202129,71,328,2021-07-24
49,Utah,2021,30,202130,72,371,2021-07-31
49,Utah,2021,31,202131,73,428,2021-08-07
49,Utah,2021,32,202132,74,430,2021-08-14
49,Utah,2021,33,202133,75,454,2021-08-21
49,Utah,2021,34,202134,76,498,2021-08-28
49,Utah,2021,35,202135,77,509,2021-09-04
49,Utah,2021,36,202136,78,579,2021-09-11
49,Utah,2021,37,202137,79,564,2021-09-18
49,Utah,2021,38,202138,80,551,2021-09-25
49,Utah,2021,39,202139,81,534,2021-10-02
49,Utah,2021,40,202140,82,578,2021-10-09
49,Utah,2021,41,202141,83,501,2021-10-16
49,Utah,2021,42,202142,84,529,2021-10-23
49,Utah,2021,43,202143,85,549,2021-10-30
49,Utah,2021,44,202144,86,607,2021-11-06
49,Utah,2021,45,202145,87,538,2021-11-13
49,Utah,2021,46,202146,88,499,2021-11-20
49,Utah,2021,47,202147,89,477,2021-11-27
49,Utah,2021,48,202148,90,527,2021-12-04
49,Utah,2021,49,202149,91,469,2021-12-11
49,Utah,2021,50,202150,92,441,2021-12-18
49,Utah,2021,51,202151,93,438,2021-12-25
49,Utah,2021,52,202152,94,530,2022-01-01
50,Vermont,2020,29,202029,18,31,2020-07-18
50,Vermont,2020,30,202030,19,24,2020-07-25
50,Vermont,2020,31,202031,20,4,2020-08-01
50,Vermont,2020,32,202032,21,2,2020-08-08
50,Vermont,2020,33,202033,22,10,2020-08-15
50,Vermont,2020,34,202034,23,7,2020-08-22
50,Vermont,2020,35,202035,24,9,2020-08-29
50,Vermont,2020,36,202036,25,3,2020-09-05
50,Vermont,2020,37,202037,26,2,2020-09-12
50,Vermont,2020,38,202038,27,6,2020-09-19
50,Vermont,2020,39,202039,28,1,2020-09-26
50,Vermont,2020,40,202040,29,1,2020-10-03
50,Vermont,2020,41,202041,30,3,2020-10-10
50,Vermont,2020,42,202042,31,0,2020-10-17
50,Vermont,2020,43,202043,32,3,2020-10-24
50,Vermont,2020,44,202044,33,8,2020-10-31
50,Vermont,2020,45,202045,34,4,2020-11-07
50,Vermont,2020,46,202046,35,24,2020-11-14
50,Vermont,2020,47,202047,36,25,2020-11-21
50,Vermont,2020,48,202048,37,26,2020-11-28
50,Vermont,2020,49,202049,38,33,2020-12-05
50,Vermont,2020,50,202050,39,25,2020-12-12
50,Vermont,2020,51,202051,40,42,2020-12-19
50,Vermont,2020,52,202052,41,32,2020-12-26
50,Vermont,2020,53,202053,42,38,2021-01-02
50,Vermont,2021,1,202101,43,63,2021-01-09
50,Vermont,2021,2,202102,44,62,2021-01-16
50,Vermont,2021,3,202103,45,61,2021-01-23
50,Vermont,2021,4,202104,46,72,2021-01-30
50,Vermont,2021,5,202105,47,49,2021-02-06
50,Vermont,2021,6,202106,48,36,2021-02-13
50,Vermont,2021,7,202107,49,31,2021-02-20
50,Vermont,2021,8,202108,50,36,2021-02-27
50,Vermont,2021,9,202109,51,33,2021-03-06
50,Vermont,2021,10,202110,52,32,2021-03-13
50,Vermont,2021,11,202111,53,31,2021-03-20
50,Vermont,2021,12,202112,54,32,2021-03-27
50,Vermont,2021,13,202113,55,31,2021-04-03
50,Vermont,2021,14,202114,56,47,2021-04-10
50,Vermont,2021,15,202115,57,31,2021-04-17
50,Vermont,2021,16,202116,58,40,2021-04-24
50,Vermont,2021,17,202117,59,32,2021-05-01
50,Vermont,2021,18,202118,60,21,2021-05-08
50,Vermont,2021,19,202119,61,21,2021-05-15
50,Vermont,2021,20,202120,62,12,2021-05-22
50,Vermont,2021,21,202121,63,16,2021-05-29
50,Vermont,2021,22,202122,64,6,2021-06-05
50,Vermont,2021,23,202123,65,3,2021-06-12
50,Vermont,2021,24,202124,66,4,2021-06-19
50,Vermont,2021,25,202125,67,9,2021-06-26
50,Vermont,2021,26,202126,68,7,2021-07-03
50,Vermont,2021,27,202127,69,4,2021-07-10
50,Vermont,2021,28,202128,70,3,2021-07-17
50,Vermont,2021,29,202129,71,4,2021-07-24
50,Vermont,2021,30,202130,72,6,2021-07-31
50,Vermont,2021,31,202131,73,14,2021-08-07
50,Vermont,2021,32,202132,74,26,2021-08-14
50,Vermont,2021,33,202133,75,22,2021-08-21
50,Vermont,2021,34,202134,76,48,2021-08-28
50,Vermont,2021,35,202135,77,39,2021-09-04
50,Vermont,2021,36,202136,78,42,2021-09-11
50,Vermont,2021,37,202137,79,72,2021-09-18
50,Vermont,2021,38,202138,80,67,2021-09-25
50,Vermont,2021,39,202139,81,67,2021-10-02
50,Vermont,2021,40,202140,82,44,2021-10-09
50,Vermont,2021,41,202141,83,60,2021-10-16
50,Vermont,2021,42,202142,84,55,2021-10-23
50,Vermont,2021,43,202143,85,58,2021-10-30
50,Vermont,2021,44,202144,86,64,2021-11-06
50,Vermont,2021,45,202145,87,67,2021-11-13
50,Vermont,2021,46,202146,88,69,2021-11-20
50,Vermont,2021,47,202147,89,78,2021-11-27
50,Vermont,2021,48,202148,90,114,2021-12-04
50,Vermont,2021,49,202149,91,103,2021-12-11
50,Vermont,2021,50,202150,92,62,2021-12-18
50,Vermont,2021,51,202151,93,79,2021-12-25
50,Vermont,2021,52,202152,94,92,2022-01-01
51,Virginia,2020,29,202029,18,457,2020-07-18
51,Virginia,2020,30,202030,19,419,2020-07-25
51,Virginia,2020,31,202031,20,368,2020-08-01
51,Virginia,2020,32,202032,21,397,2020-08-08
51,Virginia,2020,33,202033,22,530,2020-08-15
51,Virginia,2020,34,202034,23,421,2020-08-22
51,Virginia,2020,35,202035,24,415,2020-08-29
51,Virginia,2020,36,202036,25,511,2020-09-05
51,Virginia,2020,37,202037,26,448,2020-09-12
51,Virginia,2020,38,202038,27,445,2020-09-19
51,Virginia,2020,39,202039,28,343,2020-09-26
51,Virginia,2020,40,202040,29,433,2020-10-03
51,Virginia,2020,41,202041,30,499,2020-10-10
51,Virginia,2020,42,202042,31,493,2020-10-17
51,Virginia,2020,43,202043,32,511,2020-10-24
51,Virginia,2020,44,202044,33,570,2020-10-31
51,Virginia,2020,45,202045,34,668,2020-11-07
51,Virginia,2020,46,202046,35,791,2020-11-14
51,Virginia,2020,47,202047,36,954,2020-11-21
51,Virginia,2020,48,202048,37,1139,2020-11-28
51,Virginia,2020,49,202049,38,1351,2020-12-05
51,Virginia,2020,50,202050,39,1484,2020-12-12
51,Virginia,2020,51,202051,40,1641,2020-12-19
51,Virginia,2020,52,202052,41,1724,2020-12-26
51,Virginia,2020,53,202053,42,1903,2021-01-02
51,Virginia,2021,1,202101,43,2162,2021-01-09
51,Virginia,2021,2,202102,44,2143,2021-01-16
51,Virginia,2021,3,202103,45,1982,2021-01-23
51,Virginia,2021,4,202104,46,1754,2021-01-30
51,Virginia,2021,5,202105,47,1587,2021-02-06
51,Virginia,2021,6,202106,48,1309,2021-02-13
51,Virginia,2021,7,202107,49,1150,2021-02-20
51,Virginia,2021,8,202108,50,1003,2021-02-27
51,Virginia,2021,9,202109,51,919,2021-03-06
51,Virginia,2021,10,202110,52,816,2021-03-13
51,Virginia,2021,11,202111,53,803,2021-03-20
51,Virginia,2021,12,202112,54,814,2021-03-27
51,Virginia,2021,13,202113,55,799,2021-04-03
51,Virginia,2021,14,202114,56,815,2021-04-10
51,Virginia,2021,15,202115,57,824,2021-04-17
51,Virginia,2021,16,202116,58,741,2021-04-24
51,Virginia,2021,17,202117,59,587,2021-05-01
51,Virginia,2021,18,202118,60,562,2021-05-08
51,Virginia,2021,19,202119,61,444,2021-05-15
51,Virginia,2021,20,202120,62,364,2021-05-22
51,Virginia,2021,21,202121,63,340,2021-05-29
51,Virginia,2021,22,202122,64,245,2021-06-05
51,Virginia,2021,23,202123,65,208,2021-06-12
51,Virginia,2021,24,202124,66,168,2021-06-19
51,Virginia,2021,25,202125,67,183,2021-06-26
51,Virginia,2021,26,202126,68,168,2021-07-03
51,Virginia,2021,27,202127,69,184,2021-07-10
51,Virginia,2021,28,202128,70,230,2021-07-17
51,Virginia,2021,29,202129,71,335,2021-07-24
51,Virginia,2021,30,202130,72,426,2021-07-31
51,Virginia,2021,31,202131,73,622,2021-08-07
51,Virginia,2021,32,202132,74,927,2021-08-14
51,Virginia,2021,33,202133,75,1068,2021-08-21
51,Virginia,2021,34,202134,76,1271,2021-08-28
51,Virginia,2021,35,202135,77,1441,2021-09-04
51,Virginia,2021,36,202136,78,1536,2021-09-11
51,Virginia,2021,37,202137,79,1554,2021-09-18
51,Virginia,2021,38,202138,80,1464,2021-09-25
51,Virginia,2021,39,202139,81,1248,2021-10-02
51,Virginia,2021,40,202140,82,1102,2021-10-09
51,Virginia,2021,41,202141,83,1043,2021-10-16
51,Virginia,2021,42,202142,84,829,2021-10-23
51,Virginia,2021,43,202143,85,689,2021-10-30
51,Virginia,2021,44,202144,86,618,2021-11-06
51,Virginia,2021,45,202145,87,620,2021-11-13
51,Virginia,2021,46,202146,88,588,2021-11-20
51,Virginia,2021,47,202147,89,709,2021-11-27
51,Virginia,2021,48,202148,90,880,2021-12-04
51,Virginia,2021,49,202149,91,1100,2021-12-11
51,Virginia,2021,50,202150,92,1100,2021-12-18
51,Virginia,2021,51,202151,93,1337,2021-12-25
51,Virginia,2021,52,202152,94,2467,2022-01-01
53,Washington,2020,29,202029,18,133,2020-07-18
53,Washington,2020,30,202030,19,215,2020-07-25
53,Washington,2020,31,202031,20,189,2020-08-01
53,Washington,2020,32,202032,21,203,2020-08-08
53,Washington,2020,33,202033,22,235,2020-08-15
53,Washington,2020,34,202034,23,153,2020-08-22
53,Washington,2020,35,202035,24,153,2020-08-29
53,Washington,2020,36,202036,25,236,2020-09-05
53,Washington,2020,37,202037,26,184,2020-09-12
53,Washington,2020,38,202038,27,205,2020-09-19
53,Washington,2020,39,202039,28,178,2020-09-26
53,Washington,2020,40,202040,29,144,2020-10-03
53,Washington,2020,41,202041,30,189,2020-10-10
53,Washington,2020,42,202042,31,203,2020-10-17
53,Washington,2020,43,202043,32,213,2020-10-24
53,Washington,2020,44,202044,33,296,2020-10-31
53,Washington,2020,45,202045,34,328,2020-11-07
53,Washington,2020,46,202046,35,452,2020-11-14
53,Washington,2020,47,202047,36,638,2020-11-21
53,Washington,2020,48,202048,37,693,2020-11-28
53,Washington,2020,49,202049,38,720,2020-12-05
53,Washington,2020,50,202050,39,692,2020-12-12
53,Washington,2020,51,202051,40,719,2020-12-19
53,Washington,2020,52,202052,41,766,2020-12-26
53,Washington,2020,53,202053,42,683,2021-01-02
53,Washington,2021,1,202101,43,708,2021-01-09
53,Washington,2021,2,202102,44,665,2021-01-16
53,Washington,2021,3,202103,45,621,2021-01-23
53,Washington,2021,4,202104,46,578,2021-01-30
53,Washington,2021,5,202105,47,481,2021-02-06
53,Washington,2021,6,202106,48,373,2021-02-13
53,Washington,2021,7,202107,49,377,2021-02-20
53,Washington,2021,8,202108,50,302,2021-02-27
53,Washington,2021,9,202109,51,278,2021-03-06
53,Washington,2021,10,202110,52,278,2021-03-13
53,Washington,2021,11,202111,53,279,2021-03-20
53,Washington,2021,12,202112,54,261,2021-03-27
53,Washington,2021,13,202113,55,338,2021-04-03
53,Washington,2021,14,202114,56,373,2021-04-10
53,Washington,2021,15,202115,57,443,2021-04-17
53,Washington,2021,16,202116,58,498,2021-04-24
53,Washington,2021,17,202117,59,525,2021-05-01
53,Washington,2021,18,202118,60,485,2021-05-08
53,Washington,2021,19,202119,61,460,2021-05-15
53,Washington,2021,20,202120,62,479,2021-05-22
53,Washington,2021,21,202121,63,424,2021-05-29
53,Washington,2021,22,202122,64,387,2021-06-05
53,Washington,2021,23,202123,65,318,2021-06-12
53,Washington,2021,24,202124,66,258,2021-06-19
53,Washington,2021,25,202125,67,281,2021-06-26
53,Washington,2021,26,202126,68,251,2021-07-03
53,Washington,2021,27,202127,69,261,2021-07-10
53,Washington,2021,28,202128,70,295,2021-07-17
53,Washington,2021,29,202129,71,376,2021-07-24
53,Washington,2021,30,202130,72,531,2021-07-31
53,Washington,2021,31,202131,73,630,2021-08-07
53,Washington,2021,32,202132,74,825,2021-08-14
53,Washington,2021,33,202133,75,1021,2021-08-21
53,Washington,2021,34,202134,76,1165,2021-08-28
53,Washington,2021,35,202135,77,1239,2021-09-04
53,Washington,2021,36,202136,78,1137,2021-09-11
53,Washington,2021,37,202137,79,1011,2021-09-18
53,Washington,2021,38,202138,80,869,2021-09-25
53,Washington,2021,39,202139,81,854,2021-10-02
53,Washington,2021,40,202140,82,771,2021-10-09
53,Washington,2021,41,202141,83,750,2021-10-16
53,Washington,2021,42,202142,84,658,2021-10-23
53,Washington,2021,43,202143,85,671,2021-10-30
53,Washington,2021,44,202144,86,674,2021-11-06
53,Washington,2021,45,202145,87,586,2021-11-13
53,Washington,2021,46,202146,88,524,2021-11-20
53,Washington,2021,47,202147,89,462,2021-11-27
53,Washington,2021,48,202148,90,522,2021-12-04
53,Washington,2021,49,202149,91,488,2021-12-11
53,Washington,2021,50,202150,92,482,2021-12-18
53,Washington,2021,51,202151,93,573,2021-12-25
53,Washington,2021,52,202152,94,919,2022-01-01
54,West Virginia,2020,29,202029,18,54,2020-07-18
54,West Virginia,2020,30,202030,19,85,2020-07-25
54,West Virginia,2020,31,202031,20,93,2020-08-01
54,West Virginia,2020,32,202032,21,101,2020-08-08
54,West Virginia,2020,33,202033,22,72,2020-08-15
54,West Virginia,2020,34,202034,23,96,2020-08-22
54,West Virginia,2020,35,202035,24,116,2020-08-29
54,West Virginia,2020,36,202036,25,92,2020-09-05
54,West Virginia,2020,37,202037,26,93,2020-09-12
54,West Virginia,2020,38,202038,27,132,2020-09-19
54,West Virginia,2020,39,202039,28,105,2020-09-26
54,West Virginia,2020,40,202040,29,119,2020-10-03
54,West Virginia,2020,41,202041,30,113,2020-10-10
54,West Virginia,2020,42,202042,31,163,2020-10-17
54,West Virginia,2020,43,202043,32,203,2020-10-24
54,West Virginia,2020,44,202044,33,214,2020-10-31
