"","location","horizon","temporal_resolution","target_variable","target_end_date","type","quantile","forecast_count","value","model","forecast_date","location_name","population","geo_type","geo_value","abbreviation","full_location_name"
"4564","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.4,15,97.26,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4565","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.45,15,100.67,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4566","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.5,15,109.064425487431,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4567","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.55,15,113,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4568","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.6,15,116,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4569","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.65,15,119,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4570","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.7,15,121,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4571","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.75,15,125,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4572","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.8,15,128.308748682569,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4573","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.85,15,164.162013680412,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4574","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.9,15,186,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4575","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.95,15,209,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4576","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.975,15,224.845551304885,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4577","55","3","wk","inc flu hosp",2022-01-29,"quantile",0.99,15,235.373633087429,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4578","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.01,15,61.5,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4579","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.025,15,62,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4580","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.05,15,62.8,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4581","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.1,15,69,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4582","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.15,15,77,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4583","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.2,15,84,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4584","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.25,15,91,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4585","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.3,15,98,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4586","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.35,15,107.73,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4587","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.4,15,111.01,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4588","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.45,15,116,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4589","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.5,15,120,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4590","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.55,15,126,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4591","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.6,15,133,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4592","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.65,15,140,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4593","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.7,15,149.478184834027,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4594","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.75,15,166,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4595","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.8,15,170,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4596","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.85,15,179,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4597","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.9,15,196,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4598","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.95,15,217,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4599","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.975,15,239,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4600","55","4","wk","inc flu hosp",2022-02-05,"quantile",0.99,15,267,"Flusight-ensemble",2022-01-10,"Wisconsin",5822434,"state","wi","WI","Wisconsin"
"4601","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.01,15,1.89839284108861,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4602","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.025,15,2.6396549,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4603","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.05,15,3,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4604","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.1,15,5,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4605","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.15,15,6.00902294448868,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4606","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.2,15,7.558590799533,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4607","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.25,15,9.1074,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4608","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.3,15,9.3997,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4609","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.35,15,9.6879,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4610","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.4,15,10.0202,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4611","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.45,15,10.2499,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4612","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.5,15,11.0181578794617,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4613","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.55,15,11.8434427775376,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4614","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.6,15,12.6802668322216,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4615","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.65,15,13.5477417811321,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4616","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.7,15,14,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4617","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.75,15,15,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4618","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.8,15,15,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4619","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.85,15,17,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4620","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.9,15,18,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4621","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.95,15,21,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4622","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.975,15,22.7094869186486,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4623","56","1","wk","inc flu hosp",2022-01-15,"quantile",0.99,15,26.946642,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4624","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.01,15,1,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4625","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.025,15,2,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4626","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.05,15,2.9484704,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4627","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.1,15,4,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4628","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.15,15,5,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4629","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.2,15,5,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4630","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.25,15,6,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4631","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.3,15,6,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4632","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.35,15,6.90135084474549,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4633","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.4,15,8.23170943631531,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4634","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.45,15,8.24762229163536,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4635","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.5,15,8.38297714942838,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4636","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.55,15,9.766366,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4637","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.6,15,10.40802,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4638","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.65,15,11.22057,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4639","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.7,15,11.996075,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4640","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.75,15,12.775074,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4641","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.8,15,13.771513,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4642","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.85,15,15.745896,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4643","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.9,15,17.7723113848885,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4644","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.95,15,20.236092,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4645","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.975,15,24.3969208350375,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4646","56","2","wk","inc flu hosp",2022-01-22,"quantile",0.99,15,28.8143977245625,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4647","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.01,15,1,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4648","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.025,15,2.7391753,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4649","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.05,15,3,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4650","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.1,15,3.5751536,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4651","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.15,15,3.7988906,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4652","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.2,15,4.0769296,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4653","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.25,15,5.59729923160701,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4654","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.3,15,6,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4655","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.35,15,6,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4656","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.4,15,7.29014356889293,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4657","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.45,15,9.47664267395814,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4658","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.5,15,11.9190442088436,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4659","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.55,15,12,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4660","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.6,15,12,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4661","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.65,15,13,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4662","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.7,15,13.6745296373882,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4663","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.75,15,14.3281262979912,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4664","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.8,15,15.6181691938343,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4665","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.85,15,19.060133,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4666","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.9,15,22.098024,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4667","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.95,15,26.6371740862589,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4668","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.975,15,32.2136,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4669","56","3","wk","inc flu hosp",2022-01-29,"quantile",0.99,15,39.1641897125671,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4670","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.01,15,1,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4671","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.025,15,2,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4672","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.05,15,3.2467427,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4673","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.1,15,3.7015,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4674","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.15,15,4.0055385,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4675","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.2,15,4.2912483,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4676","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.25,15,5,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4677","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.3,15,6.07367823487192,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4678","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.35,15,7.11267122957619,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4679","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.4,15,7.48332734756748,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4680","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.45,15,8.87428012132611,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4681","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.5,15,10.2332593659079,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4682","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.55,15,11.4957813410999,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4683","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.6,15,12.2785139958196,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4684","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.65,15,14.4341350263946,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4685","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.7,15,16.096426,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4686","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.75,15,17.586529,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4687","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.8,15,19.707321,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4688","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.85,15,21.624573,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4689","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.9,15,26.918083,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4690","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.95,15,32.58492,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4691","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.975,15,39.229126,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4692","56","4","wk","inc flu hosp",2022-02-05,"quantile",0.99,15,53.26767,"Flusight-ensemble",2022-01-10,"Wyoming",578759,"state","wy","WY","Wyoming"
"4693","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.01,11,4.43825,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4694","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.025,11,5.43825,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4695","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.05,11,6.43825,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4696","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.1,11,9.40921697089313,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4697","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.15,11,10.2111721515656,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4698","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.2,11,10.8433919906616,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4699","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.25,11,11.5182747840881,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4700","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.3,11,14,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4701","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.35,11,16,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4702","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.4,11,18,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4703","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.45,11,20.603672564281,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4704","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.5,11,21.8702895609353,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4705","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.55,11,23.0714582744671,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4706","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.6,11,24.2263980535681,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4707","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.65,11,24.5,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4708","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.7,11,25.1,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4709","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.75,11,28.1542426449376,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4710","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.8,11,28.9,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4711","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.85,11,30.333315295568,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4712","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.9,11,34.2412588647469,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4713","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.95,11,37.88,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4714","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.975,11,41.459190025184,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4715","72","1","wk","inc flu hosp",2022-01-15,"quantile",0.99,11,45.3725768894194,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4716","72","2","wk","inc flu hosp",2022-01-22,"quantile",0.01,11,1,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4717","72","2","wk","inc flu hosp",2022-01-22,"quantile",0.025,11,2,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4718","72","2","wk","inc flu hosp",2022-01-22,"quantile",0.05,11,3.90345386501405,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4719","72","2","wk","inc flu hosp",2022-01-22,"quantile",0.1,11,7.88848935731212,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4720","72","2","wk","inc flu hosp",2022-01-22,"quantile",0.15,11,10.8145165966284,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4721","72","2","wk","inc flu hosp",2022-01-22,"quantile",0.2,11,11.3349555969238,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
"4722","72","2","wk","inc flu hosp",2022-01-22,"quantile",0.25,11,14,"Flusight-ensemble",2022-01-10,"Puerto Rico",3754939,"state","pr","PR","Puerto Rico"
