forecast_date,target,target_end_date,type,quantile,value,location,count_rate1per100k,count_rate2per100k
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.45,829.1575084048156,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.5,894.8447665532949,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.55,962.9419621438221,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.6,1024.1524711541774,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.65,1119.1584536542389,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.7,1207.2493449895692,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.75,1335.6538298732942,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.8,1498.562086081675,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.85,1740.268497337603,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.9,2191.2564988440813,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.95,4346.186157089111,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.975,8699.418916126619,36,198,397
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.99,17426.311598249482,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.01,21.783927460604506,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.025,44.91153741099134,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.05,135.0754139223659,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.1,230.61776520233366,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.15,311.7222280133283,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.2,393.366777664164,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.25,455.1147284320624,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.3,526.410379744778,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.35,580.9576335541143,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.4,658.8234339491424,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.45,724.942671987086,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.5,791.0879328703832,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.55,873.0738456236027,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.6,966.7245789017352,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.65,1081.5171461774066,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.7,1221.3130991292094,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.75,1387.9927603496412,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.8,1593.6152393131779,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.85,1910.2657909959148,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.9,2633.218292336394,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.95,5774.0370593918315,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.975,10256.308575675652,36,198,397
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.99,25584.045575194443,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.01,11.191158563654152,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.025,22.368031910349146,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.05,49.95401282486144,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.1,126.02697851026339,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.15,180.71223136391782,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.2,241.51208620568764,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.25,298.8998938101629,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.3,346.9532306283489,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.35,410.9697444123675,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.4,464.30290250598273,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.45,517.9071288887415,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.5,583.7442295894507,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.55,663.0769292203408,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.6,740.3564887296362,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.65,827.4202394880873,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.7,934.5065483463535,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.75,1105.0353459247117,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.8,1319.937123839034,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.85,1676.0841299307028,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.9,2560.116048802873,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.95,5663.872295318387,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.975,12241.991556378129,36,198,397
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.99,23406.002570612483,36,198,397
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.01,99.49953839485634,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.025,239.47220129673175,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.05,362.80704384305403,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.1,521.568950511481,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.15,687.2688543429391,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.2,791.0183821582084,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.25,942.8244268435376,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.3,1044.5988062339043,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.35,1086.8816817442948,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.4,1112.114035320565,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.45,1115.0997216639487,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.5,1118.4597843106242,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.55,1119.8847185138002,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.6,1129.7723038336421,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.65,1215.275165060419,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.7,1277.236121869847,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.75,1432.5471871610991,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.8,1667.8166303134176,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.85,2164.1248876667323,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.9,2488.7869581351256,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.95,4576.714566498263,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.975,7556.44614415519,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.99,11940.32660257194,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.01,89.58348434776039,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.025,231.83419252612268,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.05,320.597742694764,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.1,505.22543938076456,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.15,685.2090726094164,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.2,857.1185105255181,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.25,1009.1996781165058,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.3,1115.3498342960536,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.35,1236.3460788441557,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.4,1375.2397746745323,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.45,1444.5424830785014,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.5,1466.8117282980852,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.55,1569.0754429058095,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.6,1653.8214037753396,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.65,1857.4009318897286,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.7,2131.2353216744254,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.75,2407.368573851194,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.8,2807.8975166201863,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.85,3444.671892329735,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.9,4889.896873944541,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.95,8411.925389796788,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.975,16019.660539182467,39,118,236
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.99,24532.45993420253,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.01,135.93103154710687,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.025,247.68010840030368,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.05,422.36857823132664,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.1,645.8731156394679,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.15,871.4485968698452,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.2,1076.4946938734308,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.25,1244.9271006734893,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.3,1412.9727993222743,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.35,1581.8882143388173,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.4,1695.7664362872365,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.45,1876.1967200405911,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.5,2008.4744183642383,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.55,2142.2072485553904,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.6,2387.9838835642627,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.65,2681.3445289503393,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.7,3167.5075085450967,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.75,3703.2690010962906,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.8,4401.1119555488885,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.85,5550.191929015378,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.9,8116.591778538505,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.95,11970.68036942181,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.975,20590.90700042993,39,118,236
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.99,34264.348604875384,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.01,33.98673560750011,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.025,86.62611741946091,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.05,139.40398641963395,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.1,251.14435520571078,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.15,336.46533118159834,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.2,428.0748994847095,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.25,497.2764260682622,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.3,570.6009680973951,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.35,639.2073543255531,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.4,730.0317200753716,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.45,808.5588489333477,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.5,921.8853226866913,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.55,1034.879167972124,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.6,1140.6548078850042,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.65,1316.5296089416863,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.7,1542.7557940089378,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.75,1798.5166594460495,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.8,2133.2183894880104,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.85,2649.994396355287,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.9,3678.1553856113096,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.95,5315.432163279833,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.975,7944.708885187002,39,118,236
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.99,11240.324935208642,39,118,236
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.01,131.43128004471492,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.025,165.37770931661623,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.05,182.27794394102094,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.1,231.35051015968193,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.15,281.9183736948418,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.2,340.00544142234037,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.25,382.307859654074,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.3,401.3631473723662,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.35,426.92027159343206,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.4,436.64527178324244,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.45,444.27653027923736,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.5,449.0143800756908,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.55,453.0606850061857,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.6,473.3510481399318,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.65,527.6350276290796,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.7,632.0848816680392,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.75,687.5107605729963,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.8,820.6551592898575,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.85,902.2665076714986,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.9,1063.62286325977,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.95,1768.5108219057768,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.975,2251.312414304535,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.99,3440.904685426398,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.01,69.43469547991879,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.025,96.62958280031074,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.05,119.81296259706701,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.1,159.8654919828034,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.15,192.7694022762406,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.2,218.8761134999128,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.25,256.2387771011334,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.3,289.9473764695342,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.35,313.3098601056641,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.4,336.17531770544474,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.45,356.63472088652304,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.5,372.22321562285686,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.55,400.74150203316805,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.6,454.3618161155103,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.65,504.76951449848633,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.7,583.7935518997766,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.75,646.0812642571298,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.8,761.4483178676873,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.85,909.231130296525,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.9,1202.9152846428985,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.95,1827.9420530126565,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.975,2436.1618413041183,41,42,85
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.99,3404.68944393833,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.01,41.83157356073872,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.025,60.009214441558235,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.05,82.31254868806269,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.1,114.98366562582949,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.15,138.76152418279145,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.2,162.6905648245185,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.25,189.29528219342453,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.3,213.53004202899217,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.35,237.66340778674243,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.4,260.8098948970832,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.45,291.4863682961528,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.5,325.75135093142524,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.55,356.3156719396214,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.6,397.69726365378096,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.65,457.99937257956674,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.7,534.5593171117677,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.75,615.5316692818535,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.8,749.7656319767535,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.85,935.0641255577817,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.9,1183.278488691166,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.95,1863.7500934881919,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.975,2480.2803532264447,41,42,85
2022-12-12,3 wk ahead inc flu hosp,2022-12-31,quantile,0.99,3681.997946757449,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.01,27.517643619852397,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.025,41.62606931201225,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.05,62.14294146674911,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.1,82.22179052084748,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.15,103.39386358221508,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.2,126.89844978118464,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.25,148.53545207045477,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.3,174.09531811388558,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.35,198.15299060183077,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.4,222.78299361793634,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.45,248.82884124129953,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.5,275.62382374967774,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.55,308.14675679243373,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.6,358.9893195720913,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.65,405.0449382557525,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.7,488.06974275910125,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.75,577.8875863008959,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.8,738.3787367152528,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.85,898.2718898204753,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.9,1260.7701515056085,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.95,1832.1599456046822,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.975,2909.250802663758,41,42,85
2022-12-12,4 wk ahead inc flu hosp,2023-01-07,quantile,0.99,4661.530267545965,41,42,85
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.01,104.99913999160908,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.025,198.79419297576976,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.05,217.6589363461863,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.1,285.2579011193488,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.15,326.3848511052459,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.2,381.4125754376465,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.25,451.7837610242602,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.3,484.2525490263426,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.35,506.37186765004856,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.4,515.1158600504999,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.45,525.906620314424,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.5,526.9467487192261,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.55,528.0321827790714,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.6,529.1771126207466,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.65,560.6035689480534,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.7,603.1513219852557,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.75,635.3402390523181,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.8,709.0587966915224,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.85,797.4628769072311,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.9,1057.2701717971468,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.95,1271.1827849505605,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.975,1926.5031306698888,47,70,140
2022-12-12,1 wk ahead inc flu hosp,2022-12-17,quantile,0.99,2742.466141573759,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.01,74.3135658237436,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.025,153.22183108585781,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.05,208.41968379977845,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.1,270.74298146352686,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.15,327.9383168959253,47,70,140
2022-12-12,2 wk ahead inc flu hosp,2022-12-24,quantile,0.2,363.85262668756883,47,70,140
